date,symbol,open,high,low,close,adjusted_close,volume,currency
2021-02-16,BND,89.702,89.7316,89.2654,89.4154,89.4154,3639855,USD
2021-02-16,GLD,130.7539,131.0313,128.9639,129.9693,129.9693,1449388,USD
2021-02-16,MSFT,35.4086,35.5442,35.2395,35.2573,35.2573,5774363,USD
2021-02-16,NVDA,54.7422,55.0007,54.3776,54.7739,54.7739,5520877,USD
2021-02-16,QQQ,252.701,253.5016,251.2172,253.1075,253.1075,12725865,USD
2021-02-16,SPY,206.507,207.0376,206.2874,206.8723,206.8723,12923003,USD
2021-02-17,BND,89.1279,89.5718,88.8384,89.1356,89.1356,2990508,USD
2021-02-17,GLD,132.9749,133.5901,132.031,132.8239,132.8239,1244545,USD
2021-02-17,MSFT,35.6644,35.924,35.6152,35.7186,35.7186,10883825,USD
2021-02-17,NVDA,56.9382,57.0679,56.7842,56.8642,56.8642,8184419,USD
2021-02-17,QQQ,251.5801,253.2843,249.7106,251.3231,251.3231,8207016,USD
2021-02-17,SPY,204.8572,205.9308,204.1148,204.6747,204.6747,14240747,USD
2021-02-18,BND,89.66,90.3028,89.5334,89.5526,89.5526,1892707,USD
2021-02-18,GLD,131.6071,132.1384,130.3523,131.569,131.569,1434659,USD
2021-02-18,MSFT,35.5661,35.7507,35.4348,35.5434,35.5434,12603015,USD
2021-02-18,NVDA,58.4421,58.5857,58.4332,58.4382,58.4382,12932042,USD
2021-02-18,QQQ,245.4316,246.7509,243.6186,246.2425,246.2425,7749506,USD
2021-02-18,SPY,203.9469,204.0699,202.7127,204.056,204.056,7646919,USD
2021-02-19,BND,90.6474,90.7227,89.942,90.2092,90.2092,2097556,USD
2021-02-19,GLD,133.3409,133.7179,133.0064,133.4295,133.4295,1797326,USD
2021-02-19,MSFT,34.642,34.7483,34.5294,34.606,34.606,4330573,USD
2021-02-19,NVDA,58.2146,58.4072,58.1527,58.2491,58.2491,7517476,USD
2021-02-19,QQQ,243.921,244.641,243.1975,244.2978,244.2978,6388934,USD
2021-02-19,SPY,204.8716,204.9406,204.6314,204.9082,204.9082,16225602,USD
2021-02-22,BND,90.6178,91.3897,90.049,90.3301,90.3301,2961933,USD
2021-02-22,GLD,133.9068,134.2042,133.6127,134.0392,134.0392,2346607,USD
2021-02-22,MSFT,33.7287,33.8656,33.567,33.7095,33.7095,9974722,USD
2021-02-22,NVDA,55.9423,56.1636,55.6929,56.0291,56.0291,7916215,USD
2021-02-22,QQQ,248.0492,250.7289,247.92,248.139,248.139,17444741,USD
2021-02-22,SPY,204.9107,206.2334,204.3857,205.4289,205.4289,33498522,USD
2021-02-23,BND,90.5093,90.7037,89.9612,90.5141,90.5141,2471845,USD
2021-02-23,GLD,132.5745,133.4418,131.3971,132.3819,132.3819,2250898,USD
2021-02-23,MSFT,32.9991,33.1942,32.8877,33.0841,33.0841,19483595,USD
2021-02-23,NVDA,55.4914,55.5295,55.4623,55.4965,55.4965,10807326,USD
2021-02-23,QQQ,252.8656,253.5855,252.8059,253.1261,253.1261,7272845,USD
2021-02-23,SPY,205.944,207.6368,205.4244,206.1402,206.1402,10335629,USD
2021-02-24,BND,90.4058,91.4326,90.0932,90.6281,90.6281,1341335,USD
2021-02-24,GLD,130.4836,131.2536,130.154,130.2726,130.2726,1949763,USD
2021-02-24,MSFT,32.9875,33.152,32.902,33.0504,33.0504,5445994,USD
2021-02-24,NVDA,58.4609,58.8607,58.2759,58.3282,58.3282,9351839,USD
2021-02-24,QQQ,253.2434,253.7011,250.7283,253.2303,253.2303,9131721,USD
2021-02-24,SPY,210.7188,211.2438,210.3369,210.7801,210.7801,16637620,USD
2021-02-25,BND,90.4358,90.8989,90.1374,90.2828,90.2828,2351529,USD
2021-02-25,GLD,131.4491,131.7426,130.1219,130.8644,130.8644,2234128,USD
2021-02-25,MSFT,33.191,33.2826,32.8934,33.2,33.2,9651751,USD
2021-02-25,NVDA,58.2737,58.6088,57.9208,58.0664,58.0664,4489126,USD
2021-02-25,QQQ,253.1725,254.1271,252.6848,253.5695,253.5695,9989748,USD
2021-02-25,SPY,211.2775,211.9215,210.9985,211.7215,211.7215,11347578,USD
2021-02-26,BND,90.5036,90.5847,89.9396,90.472,90.472,2681343,USD
2021-02-26,GLD,131.5593,131.6258,130.6391,131.1231,131.1231,2019120,USD
2021-02-26,MSFT,34.127,34.2501,34.1076,34.1978,34.1978,15077936,USD
2021-02-26,NVDA,56.4688,56.5839,56.2291,56.3796,56.3796,12395782,USD
2021-02-26,QQQ,254.1346,255.0702,252.3275,253.6242,253.6242,9965721,USD
2021-02-26,SPY,215.4954,216.4367,214.7161,214.9299,214.9299,6282755,USD
2021-03-01,BND,90.4454,90.7244,90.1533,90.6344,90.6344,2769029,USD
2021-03-01,GLD,129.7788,130.4909,128.9788,129.3801,129.3801,1825154,USD
2021-03-01,MSFT,33.6799,33.9363,33.6176,33.8004,33.8004,12226990,USD
2021-03-01,NVDA,57.988,58.3785,57.5337,58.1011,58.1011,16483763,USD
2021-03-01,QQQ,254.4,256.0833,253.3906,254.5536,254.5536,9461764,USD
2021-03-01,SPY,215.5361,216.766,214.6929,216.2636,216.2636,6715559,USD
2021-03-02,BND,91.0587,91.2088,90.8724,90.9259,90.9259,1988228,USD
2021-03-02,GLD,129.6325,130.0419,129.2745,129.4036,129.4036,1668907,USD
2021-03-02,MSFT,33.377,33.7211,33.3602,33.4542,33.4542,7464582,USD
2021-03-02,NVDA,57.3843,57.6857,57.1665,57.342,57.342,9164776,USD
2021-03-02,QQQ,253.9221,254.7766,253.2032,253.9914,253.9914,8223455,USD
2021-03-02,SPY,213.8587,214.874,212.5361,213.9091,213.9091,12367274,USD
2021-03-03,BND,91.1837,91.3261,90.7674,90.932,90.932,4105773,USD
2021-03-03,GLD,129.1111,129.9304,129.0309,129.4128,129.4128,1432081,USD
2021-03-03,MSFT,33.4825,33.8927,33.2024,33.7174,33.7174,13536939,USD
2021-03-03,NVDA,54.7363,54.905,54.6934,54.8549,54.8549,10390683,USD
2021-03-03,QQQ,257.3655,259.5149,256.5284,256.8338,256.8338,12627016,USD
2021-03-03,SPY,213.7515,214.1965,213.4378,214.151,214.151,11542807,USD
2021-03-04,BND,91.1628,92.0411,91.1294,91.3644,91.3644,1718113,USD
2021-03-04,GLD,133.8558,134.3152,132.4701,133.2098,133.2098,2859020,USD
2021-03-04,MSFT,33.1153,33.2813,32.9797,33.1753,33.1753,17592524,USD
2021-03-04,NVDA,56.0825,56.3441,55.9342,56.1413,56.1413,11006438,USD
2021-03-04,QQQ,250.6836,251.027,250.1534,250.1651,250.1651,11233090,USD
2021-03-04,SPY,213.8854,215.1525,212.4709,215.0142,215.0142,10281131,USD
2021-03-05,BND,91.2672,91.7285,90.9642,91.2849,91.2849,2480107,USD
2021-03-05,GLD,133.2375,133.5324,132.2424,133.1434,133.1434,3118801,USD
2021-03-05,MSFT,34.0157,34.0818,33.9934,34.034,34.034,12530319,USD
2021-03-05,NVDA,56.3782,56.5148,56.0592,56.4801,56.4801,11310031,USD
2021-03-05,QQQ,247.6317,248.4855,246.3468,248.1021,248.1021,7214359,USD
2021-03-05,SPY,213.0036,213.6242,210.8771,211.7565,211.7565,11500824,USD
2021-03-08,BND,91.2684,91.5638,91.0769,91.1831,91.1831,2368367,USD
2021-03-08,GLD,135.1423,136.4266,134.6783,135.0525,135.0525,4094206,USD
2021-03-08,MSFT,34.6486,34.7525,34.3192,34.6427,34.6427,12687057,USD
2021-03-08,NVDA,55.3162,55.7282,55.2992,55.5246,55.5246,11433268,USD
2021-03-08,QQQ,247.7834,249.3723,246.4098,248.0182,248.0182,5260554,USD
2021-03-08,SPY,210.5857,212.9452,209.3202,210.9695,210.9695,13333279,USD
2021-03-09,BND,91.0548,91.375,90.891,91.2176,91.2176,1835699,USD
2021-03-09,GLD,134.0785,135.7366,133.4106,134.5148,134.5148,2398491,USD
2021-03-09,MSFT,33.5355,33.6593,33.462,33.5384,33.5384,15552157,USD
2021-03-09,NVDA,56.0788,56.234,55.2869,55.7891,55.7891,10290844,USD
2021-03-09,QQQ,251.395,252.7133,251.349,251.7795,251.7795,11387112,USD
2021-03-09,SPY,211.8463,213.8301,211.7466,212.379,212.379,11042323,USD
2021-03-10,BND,92.1877,92.6651,91.299,91.7085,91.7085,2793737,USD
2021-03-10,GLD,133.8199,134.2037,133.3628,134.1032,134.1032,1897575,USD
2021-03-10,MSFT,33.2948,33.4059,33.1275,33.3769,33.3769,6223748,USD
2021-03-10,NVDA,54.721,54.886,54.4864,54.8657,54.8657,10462432,USD
2021-03-10,QQQ,261.1279,261.5511,260.4436,261.0449,261.0449,5980024,USD
2021-03-10,SPY,207.5857,209.4754,207.4668,208.6502,208.6502,4984716,USD
2021-03-11,BND,91.87,92.6015,91.555,91.6573,91.6573,2095859,USD
2021-03-11,GLD,132.3632,132.5937,130.92,131.8051,131.8051,1562317,USD
2021-03-11,MSFT,33.1998,33.2357,33.1259,33.1296,33.1296,5525102,USD
2021-03-11,NVDA,52.4721,52.862,52.2054,52.3386,52.3386,14250524,USD
2021-03-11,QQQ,266.7148,266.7539,266.4933,266.5063,266.5063,10053631,USD
2021-03-11,SPY,211.0747,212.5879,209.4941,209.9619,209.9619,10031006,USD
2021-03-12,BND,91.9199,92.45,91.7678,92.2052,92.2052,2890153,USD
2021-03-12,GLD,132.3336,133.0618,131.7228,132.0127,132.0127,2390254,USD
2021-03-12,MSFT,32.6303,32.7477,32.6222,32.673,32.673,8747897,USD
2021-03-12,NVDA,54.4697,54.8028,54.4451,54.7154,54.7154,14061617,USD
2021-03-12,QQQ,269.3426,271.8325,268.6087,270.1199,270.1199,7221046,USD
2021-03-12,SPY,212.685,213.1039,211.432,212.09,212.09,11109496,USD
2021-03-15,BND,92.5812,92.8679,92.344,92.5437,92.5437,3291021,USD
2021-03-15,GLD,132.793,132.8875,132.6435,132.8421,132.8421,1751402,USD
2021-03-15,MSFT,33.2318,33.5443,33.1715,33.2041,33.2041,8545178,USD
2021-03-15,NVDA,54.1023,54.3948,53.6868,54.1638,54.1638,9786552,USD
2021-03-15,QQQ,269.6433,269.9574,268.2538,268.4698,268.4698,13957114,USD
2021-03-15,SPY,213.3834,214.0179,211.86,213.4544,213.4544,15270415,USD
2021-03-16,BND,92.4211,93.0008,92.089,92.454,92.454,2841954,USD
2021-03-16,GLD,133.4263,134.1898,132.8239,132.8972,132.8972,3803531,USD
2021-03-16,MSFT,33.2583,33.3983,33.1667,33.3011,33.3011,8783207,USD
2021-03-16,NVDA,53.5017,53.8061,53.4485,53.5397,53.5397,9942631,USD
2021-03-16,QQQ,268.8648,270.9856,267.2417,269.3977,269.3977,11229809,USD
2021-03-16,SPY,215.5695,215.9663,212.958,214.647,214.647,12091049,USD
2021-03-17,BND,92.677,93.0414,92.5957,92.6298,92.6298,1898386,USD
2021-03-17,GLD,133.0501,133.0745,132.6086,132.8269,132.8269,2876072,USD
2021-03-17,MSFT,33.9481,34.1974,33.6731,33.7873,33.7873,11834284,USD
2021-03-17,NVDA,52.1269,52.4323,52.051,52.2841,52.2841,14587134,USD
2021-03-17,QQQ,266.9039,268.2399,266.6541,267.2101,267.2101,15915759,USD
2021-03-17,SPY,221.9186,222.7896,220.974,222.5822,222.5822,11491607,USD
2021-03-18,BND,92.7311,93.0193,92.6976,92.9399,92.9399,2110300,USD
2021-03-18,GLD,131.8223,132.404,131.795,131.8041,131.8041,1073593,USD
2021-03-18,MSFT,33.9346,33.9858,33.8075,33.9817,33.9817,9621912,USD
2021-03-18,NVDA,49.756,49.8084,49.6791,49.6886,49.6886,11278988,USD
2021-03-18,QQQ,273.6002,274.8755,271.8061,273.7617,273.7617,19826737,USD
2021-03-18,SPY,227.1011,228.7812,225.6278,227.4812,227.4812,12797013,USD
2021-03-19,BND,93.4679,93.7979,92.8786,93.3402,93.3402,1713290,USD
2021-03-19,GLD,133.8602,134.4461,132.2506,132.9088,132.9088,1467737,USD
2021-03-19,MSFT,34.2515,34.542,34.0245,34.4566,34.4566,12235272,USD
2021-03-19,NVDA,51.637,51.8358,51.3008,51.4443,51.4443,11468782,USD
2021-03-19,QQQ,278.6976,280.4869,277.4429,279.9121,279.9121,8411577,USD
2021-03-19,SPY,225.9537,227.4649,224.0808,225.1613,225.1613,10741414,USD
2021-03-22,BND,93.4564,93.5305,93.1961,93.4914,93.4914,1713662,USD
2021-03-22,GLD,134.5758,135.5771,133.9269,134.7027,134.7027,2494881,USD
2021-03-22,MSFT,33.8231,34.0313,33.642,33.9342,33.9342,11980582,USD
2021-03-22,NVDA,54.8619,55.2537,54.7948,54.9021,54.9021,7477249,USD
2021-03-22,QQQ,288.2764,288.4356,286.3854,287.1069,287.1069,7692463,USD
2021-03-22,SPY,225.7498,226.9056,225.0514,225.7942,225.7942,7430560,USD
2021-03-23,BND,93.3788,93.6212,92.8936,93.5861,93.5861,2948336,USD
2021-03-23,GLD,135.6384,136.1607,134.6481,135.4483,135.4483,1551201,USD
2021-03-23,MSFT,34.0668,34.1953,33.849,34.0122,34.0122,13883203,USD
2021-03-23,NVDA,57.5238,57.7351,57.2565,57.5234,57.5234,7316689,USD
2021-03-23,QQQ,286.2825,288.1233,286.1867,286.4439,286.4439,4001713,USD
2021-03-23,SPY,222.8564,224.0948,222.2059,223.2762,223.2762,10782833,USD
2021-03-24,BND,93.6055,93.8307,93.5163,93.7576,93.7576,2731321,USD
2021-03-24,GLD,135.678,136.1554,134.9085,135.1818,135.1818,2872984,USD
2021-03-24,MSFT,33.7113,33.9614,33.6619,33.7862,33.7862,5059839,USD
2021-03-24,NVDA,56.8173,57.1361,56.5843,56.9086,56.9086,8104390,USD
2021-03-24,QQQ,279.4784,280.4882,278.483,280.1987,280.1987,6852799,USD
2021-03-24,SPY,224.2292,226.2427,223.7366,224.5814,224.5814,8592464,USD
2021-03-25,BND,93.7409,94.2013,92.9063,93.5342,93.5342,2901566,USD
2021-03-25,GLD,135.7864,136.936,135.323,136.229,136.229,2565908,USD
2021-03-25,MSFT,34.6042,34.7297,34.4977,34.5822,34.5822,13404717,USD
2021-03-25,NVDA,60.0244,60.2271,59.6024,60.0285,60.0285,7362210,USD
2021-03-25,QQQ,274.9632,275.6993,274.5957,275.6036,275.6036,8113541,USD
2021-03-25,SPY,224.8116,225.9905,223.4755,225.8486,225.8486,5443854,USD
2021-03-26,BND,93.351,94.1476,93.0386,93.695,93.695,1755069,USD
2021-03-26,GLD,136.4249,136.765,136.2237,136.2667,136.2667,2591359,USD
2021-03-26,MSFT,33.895,34.0254,33.737,33.8947,33.8947,5499226,USD
2021-03-26,NVDA,59.3018,59.3864,59.124,59.2595,59.2595,20499325,USD
2021-03-26,QQQ,277.7034,278.9286,277.3243,278.3921,278.3921,13272508,USD
2021-03-26,SPY,229.5794,230.0136,227.8289,228.7153,228.7153,14794649,USD
2021-03-29,BND,94.0516,94.22,93.4523,94.0872,94.0872,1735620,USD
2021-03-29,GLD,139.6731,139.8018,139.0696,139.545,139.545,1462940,USD
2021-03-29,MSFT,34.1978,34.2695,34.1402,34.2337,34.2337,21845365,USD
2021-03-29,NVDA,62.3255,62.7336,61.9074,62.186,62.186,8598216,USD
2021-03-29,QQQ,278.6381,278.7655,277.1156,277.9081,277.9081,8174530,USD
2021-03-29,SPY,228.1106,228.3356,227.26,227.6168,227.6168,7559592,USD
2021-03-30,BND,93.6675,93.9829,93.5929,93.9322,93.9322,2485599,USD
2021-03-30,GLD,141.1659,142.0354,140.7904,141.1489,141.1489,2982713,USD
2021-03-30,MSFT,34.1999,34.2052,34.1247,34.1789,34.1789,13299214,USD
2021-03-30,NVDA,64.7891,65.3267,64.6938,64.9432,64.9432,8545835,USD
2021-03-30,QQQ,273.2473,275.5341,273.1267,273.2934,273.2934,9563711,USD
2021-03-30,SPY,229.211,229.7721,228.3634,228.5494,228.5494,6845816,USD
2021-03-31,BND,93.2189,94.0201,93.1166,93.6539,93.6539,1988645,USD
2021-03-31,GLD,139.1349,139.7775,138.821,139.1264,139.1264,2268175,USD
2021-03-31,MSFT,33.5727,33.8548,33.4411,33.4637,33.4637,8509297,USD
2021-03-31,NVDA,66.2371,66.7197,65.6373,65.902,65.902,10222493,USD
2021-03-31,QQQ,267.452,268.6025,267.0107,268.4312,268.4312,8676611,USD
2021-03-31,SPY,230.6757,231.6402,229.1947,229.6171,229.6171,13075620,USD
2021-04-01,BND,94.0402,94.7482,93.7605,94.0234,94.0234,2845053,USD
2021-04-01,GLD,139.9471,140.6279,138.9978,139.5811,139.5811,2720891,USD
2021-04-01,MSFT,32.0037,32.3012,31.7873,32.1438,32.1438,7606198,USD
2021-04-01,NVDA,67.5281,67.6822,67.1222,67.2984,67.2984,6918737,USD
2021-04-01,QQQ,266.5924,267.996,265.3914,267.6956,267.6956,6216451,USD
2021-04-01,SPY,228.8696,229.1148,227.2159,229.0862,229.0862,4111805,USD
2021-04-02,BND,93.9028,93.9217,93.8252,93.8775,93.8775,1848757,USD
2021-04-02,GLD,137.6571,138.0759,137.0175,137.9165,137.9165,2311697,USD
2021-04-02,MSFT,31.7096,31.8479,31.4881,31.8355,31.8355,11146188,USD
2021-04-02,NVDA,66.7498,67.1223,66.6859,66.9604,66.9604,8238821,USD
2021-04-02,QQQ,266.6749,266.8491,265.4073,266.4798,266.4798,5871974,USD
2021-04-02,SPY,230.9116,231.5886,229.0465,231.1796,231.1796,7788429,USD
2021-04-05,BND,93.5498,93.7455,93.1662,93.5125,93.5125,1263051,USD
2021-04-05,GLD,139.7947,139.9491,139.1967,139.6719,139.6719,1037433,USD
2021-04-05,MSFT,30.9919,31.3053,30.8918,30.948,30.948,7919802,USD
2021-04-05,NVDA,67.8951,68.061,67.6108,68.0336,68.0336,11055866,USD
2021-04-05,QQQ,270.1752,271.0309,268.2077,269.9284,269.9284,8911235,USD
2021-04-05,SPY,229.4553,230.5037,229.0711,229.5301,229.5301,5764592,USD
2021-04-06,BND,94.1158,94.8179,92.9016,93.718,93.718,2029923,USD
2021-04-06,GLD,138.368,139.7394,138.0688,139.1847,139.1847,1909517,USD
2021-04-06,MSFT,31.3301,31.5013,31.1874,31.2514,31.2514,8631377,USD
2021-04-06,NVDA,71.3246,71.3302,71.088,71.1584,71.1584,12985757,USD
2021-04-06,QQQ,268.6346,270.924,267.4698,267.716,267.716,9609718,USD
2021-04-06,SPY,228.156,228.8917,226.4375,227.4275,227.4275,9125636,USD
2021-04-07,BND,93.7416,93.9558,93.4195,93.6275,93.6275,2664195,USD
2021-04-07,GLD,137.8166,138.7485,137.6364,138.0475,138.0475,2387239,USD
2021-04-07,MSFT,30.3212,30.5389,30.2789,30.4147,30.4147,10900754,USD
2021-04-07,NVDA,69.5257,69.7304,69.4617,69.5821,69.5821,15539238,USD
2021-04-07,QQQ,271.7226,273.0758,270.2713,271.7757,271.7757,8213494,USD
2021-04-07,SPY,226.8031,227.3555,225.4787,225.8559,225.8559,14676314,USD
2021-04-08,BND,93.2268,93.7081,93.0063,93.5701,93.5701,2008299,USD
2021-04-08,GLD,136.4919,137.9834,135.5382,137.0679,137.0679,1655881,USD
2021-04-08,MSFT,30.3171,30.4098,30.1537,30.3125,30.3125,13458738,USD
2021-04-08,NVDA,69.8207,70.038,69.252,69.9307,69.9307,7946248,USD
2021-04-08,QQQ,273.4863,273.6685,273.4778,273.4905,273.4905,7958489,USD
2021-04-08,SPY,223.8068,224.8194,223.1352,224.1401,224.1401,10951200,USD
2021-04-09,BND,93.9055,93.9868,93.3471,93.5852,93.5852,1470363,USD
2021-04-09,GLD,136.331,136.4943,136.1813,136.4166,136.4166,2341211,USD
2021-04-09,MSFT,30.3023,30.4055,30.2827,30.3178,30.3178,14625646,USD
2021-04-09,NVDA,70.9971,71.5178,70.8111,70.8427,70.8427,6127458,USD
2021-04-09,QQQ,277.8515,279.3102,275.9878,277.1853,277.1853,11554492,USD
2021-04-09,SPY,229.6232,230.5725,228.5175,229.4303,229.4303,10133462,USD
2021-04-12,BND,93.8151,94.1319,93.2382,93.947,93.947,3179800,USD
2021-04-12,GLD,138.8884,139.8554,138.3247,139.0117,139.0117,1113897,USD
2021-04-12,MSFT,30.0479,30.1659,29.9298,30.0599,30.0599,10986903,USD
2021-04-12,NVDA,69.0094,69.6288,68.5186,68.8835,68.8835,7938793,USD
2021-04-12,QQQ,278.6651,279.8985,278.0437,278.3814,278.3814,7583680,USD
2021-04-12,SPY,229.7547,230.4242,228.9609,229.6135,229.6135,12393232,USD
2021-04-13,BND,93.9838,94.7913,93.6257,94.3714,94.3714,1964461,USD
2021-04-13,GLD,138.954,140.0339,137.9097,139.0062,139.0062,2281942,USD
2021-04-13,MSFT,30.1311,30.2283,29.9403,30.0077,30.0077,18760043,USD
2021-04-13,NVDA,71.0069,71.1261,70.8645,71.0902,71.0902,8159573,USD
2021-04-13,QQQ,275.2752,277.467,273.5526,274.5154,274.5154,17292453,USD
2021-04-13,SPY,227.7805,231.0776,227.5864,228.3215,228.3215,10356715,USD
2021-04-14,BND,94.7022,95.2814,93.8616,94.3988,94.3988,2150213,USD
2021-04-14,GLD,140.5075,141.4526,140.0437,140.5589,140.5589,2936837,USD
2021-04-14,MSFT,29.783,29.8719,29.5967,29.65,29.65,5574392,USD
2021-04-14,NVDA,70.0634,70.1652,69.727,69.85,69.85,12275921,USD
2021-04-14,QQQ,275.6605,276.9063,272.9513,274.9643,274.9643,10761715,USD
2021-04-14,SPY,224.7331,224.7781,224.2919,224.6677,224.6677,14416274,USD
2021-04-15,BND,94.9574,95.2282,94.748,95.0526,95.0526,2040827,USD
2021-04-15,GLD,142.3645,142.4749,141.863,142.11,142.11,2602406,USD
2021-04-15,MSFT,29.0567,29.1687,28.9897,29.0238,29.0238,17714453,USD
2021-04-15,NVDA,68.0248,68.53,67.9687,68.182,68.182,8534258,USD
2021-04-15,QQQ,269.8075,271.1059,269.1729,269.8788,269.8788,12588594,USD
2021-04-15,SPY,226.2305,226.7539,223.9868,225.9095,225.9095,6589165,USD
2021-04-16,BND,95.3116,95.8604,95.1751,95.4335,95.4335,2920174,USD
2021-04-16,GLD,143.3399,143.6356,142.771,143.2831,143.2831,1814265,USD
2021-04-16,MSFT,29.5649,29.6404,29.3911,29.5687,29.5687,8445595,USD
2021-04-16,NVDA,68.2523,68.4181,67.9773,68.3012,68.3012,9412919,USD
2021-04-16,QQQ,269.3424,269.8135,268.851,269.744,269.744,10742256,USD
2021-04-16,SPY,230.4005,231.4908,229.7136,229.8136,229.8136,10544891,USD
2021-04-19,BND,95.3947,96.3585,94.8023,95.4616,95.4616,1389859,USD
2021-04-19,GLD,143.6578,143.8839,142.3107,142.9573,142.9573,2109963,USD
2021-04-19,MSFT,29.7799,29.8334,29.5175,29.7206,29.7206,8756164,USD
2021-04-19,NVDA,71.3858,71.5196,70.9593,71.2736,71.2736,12455489,USD
2021-04-19,QQQ,262.0433,263.3404,261.7423,262.5553,262.5553,15205318,USD
2021-04-19,SPY,228.716,229.2307,227.9868,228.6994,228.6994,14808621,USD
2021-04-20,BND,96.0918,96.9505,94.8883,95.4389,95.4389,1047787,USD
2021-04-20,GLD,140.9676,141.8032,140.5647,141.4134,141.4134,3795397,USD
2021-04-20,MSFT,30.0481,30.2205,29.7446,29.9915,29.9915,7499388,USD
2021-04-20,NVDA,69.9948,70.239,69.6316,69.7755,69.7755,17448227,USD
2021-04-20,QQQ,258.794,261.7822,256.4384,258.3399,258.3399,10478387,USD
2021-04-20,SPY,228.2915,228.8701,227.3612,228.5686,228.5686,7313854,USD
2021-04-21,BND,95.6775,96.4977,95.5979,95.8297,95.8297,2373195,USD
2021-04-21,GLD,140.8231,141.9195,140.46,140.9793,140.9793,2511831,USD
2021-04-21,MSFT,29.4423,29.8235,29.2347,29.466,29.466,8248635,USD
2021-04-21,NVDA,65.9708,66.4912,65.6395,66.1653,66.1653,17795783,USD
2021-04-21,QQQ,260.6775,262.0232,259.8731,261.5732,261.5732,11497145,USD
2021-04-21,SPY,223.2666,224.2841,222.5041,223.0396,223.0396,6691373,USD
2021-04-22,BND,95.5675,96.1199,95.4761,95.6544,95.6544,4588226,USD
2021-04-22,GLD,140.2958,141.1243,140.2217,140.2799,140.2799,2405732,USD
2021-04-22,MSFT,29.3146,29.4277,29.1703,29.3157,29.3157,12699931,USD
2021-04-22,NVDA,62.5706,62.6166,62.1708,62.4366,62.4366,9775010,USD
2021-04-22,QQQ,265.3456,266.6747,264.4229,265.7234,265.7234,9550534,USD
2021-04-22,SPY,222.5117,223.3476,222.3453,223.3294,223.3294,13436350,USD
2021-04-23,BND,95.1104,95.8336,94.4565,95.3687,95.3687,1785772,USD
2021-04-23,GLD,137.721,137.9043,136.9101,137.2866,137.2866,1932594,USD
2021-04-23,MSFT,30.0456,30.1237,29.8254,29.8959,29.8959,8802991,USD
2021-04-23,NVDA,63.8355,64.2585,63.8026,63.8731,63.8731,9718969,USD
2021-04-23,QQQ,264.998,266.585,264.0479,265.5654,265.5654,8572684,USD
2021-04-23,SPY,222.2624,224.4839,221.3606,222.5115,222.5115,11259735,USD
2021-04-26,BND,94.8519,95.0797,94.4797,95.0712,95.0712,1951604,USD
2021-04-26,GLD,135.754,136.7331,135.1153,136.1119,136.1119,1467120,USD
2021-04-26,MSFT,29.8046,29.9509,29.5336,29.7772,29.7772,7802470,USD
2021-04-26,NVDA,64.5051,64.8598,64.0037,64.2358,64.2358,12509861,USD
2021-04-26,QQQ,268.854,270.2069,268.1308,268.1649,268.1649,10354913,USD
2021-04-26,SPY,221.3489,222.4684,220.0416,221.6794,221.6794,11698884,USD
2021-04-27,BND,95.2881,95.8096,95.0327,95.2013,95.2013,1544616,USD
2021-04-27,GLD,136.9917,137.2473,136.6805,136.8009,136.8009,1973891,USD
2021-04-27,MSFT,29.899,30.0883,29.5696,29.962,29.962,9532490,USD
2021-04-27,NVDA,66.1806,66.1856,65.7956,66.1186,66.1186,9901389,USD
2021-04-27,QQQ,264.94,265.0135,263.0666,264.8761,264.8761,13154331,USD
2021-04-27,SPY,221.2378,222.4664,220.8696,221.3137,221.3137,8134600,USD
2021-04-28,BND,95.2414,95.6125,95.159,95.2545,95.2545,2504084,USD
2021-04-28,GLD,137.2557,137.4437,136.6516,137.2759,137.2759,3114319,USD
2021-04-28,MSFT,31.1099,31.2256,31.0485,31.1751,31.1751,10631115,USD
2021-04-28,NVDA,65.4285,65.8678,65.1317,65.5572,65.5572,7157329,USD
2021-04-28,QQQ,270.0075,270.5983,268.8354,269.2994,269.2994,18397015,USD
2021-04-28,SPY,219.6029,220.8386,217.8458,218.6346,218.6346,5887129,USD
2021-04-29,BND,94.8224,95.5332,94.785,94.9269,94.9269,2888485,USD
2021-04-29,GLD,136.2504,137.8832,135.7228,136.352,136.352,1283723,USD
2021-04-29,MSFT,31.1717,31.3352,31.1104,31.1123,31.1123,19407312,USD
2021-04-29,NVDA,64.0415,64.399,63.5323,63.7401,63.7401,12363775,USD
2021-04-29,QQQ,267.8802,270.4092,266.9611,268.7905,268.7905,16939794,USD
2021-04-29,SPY,218.1285,218.599,216.2015,218.3865,218.3865,11155961,USD
2021-04-30,BND,94.1603,94.675,93.8448,94.535,94.535,2581848,USD
2021-04-30,GLD,135.5347,136.354,135.003,135.7916,135.7916,1600596,USD
2021-04-30,MSFT,30.406,30.5803,30.3189,30.4331,30.4331,7427074,USD
2021-04-30,NVDA,62.9835,63.2037,62.6123,63.0106,63.0106,6097756,USD
2021-04-30,QQQ,269.8062,271.8644,269.3703,269.8197,269.8197,8147476,USD
2021-04-30,SPY,219.2204,220.735,218.8129,219.6003,219.6003,9055886,USD
2021-05-03,BND,95.1986,95.7306,94.8629,94.9108,94.9108,1490290,USD
2021-05-03,GLD,138.1336,138.3591,138.0126,138.1042,138.1042,1462254,USD
